exposure.id	exposure.trait	exposure.sample_size	exposure.sex	year	author	consortium	outcome.id	outcome.sample_size	N_case	mr.pval	mr.b	mr.se
ukb-a-307	Cancer diagnosed by doctor	336272.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	7.68664067731784e-13	0.119282133254422	0.0166441037470964
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.383194454854313	-0.00612902607937524	0.00700624221197943
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.00141635631206149	-0.549813196842198	0.168279455131909
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.00144893014506175	-0.880704727171528	0.276540515895239
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.209523707320875	-0.45488764347725	0.360658607549203
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.00391734539143008	-0.327435438832563	0.113505969574968
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	6.60998200864788e-08	-0.402564787382738	0.0705997744278241
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.000237619734862215	-0.632329897979709	0.16707483517323
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.0512188784874211	-0.510786013792276	0.259514097849489
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.133906815402148	-0.478076551212872	0.316918914681745
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2.22694111460153e-05	-0.536389005598179	0.121197612241338
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.46552666232358	-0.353375665915333	0.482908848857639
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.000107390438523857	-1.20153205340025	0.301439433761502
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.206484747541198	-0.40093384865561	0.315724711273706
ukb-a-34	Comparative body size at age 10	331693.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.202355759197632	-0.0111758100040721	0.00872484899396317
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ukb-a-55	337159.0	7480	0.000745069283204222	-0.00178449761208377	0.000529142330710024
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ieu-a-1128	127442.0	21468	0.737270932533694	0.0130959337156189	0.0390376260356742
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ieu-a-1137	22068.0	4480	0.71558796800085	-0.0336221227090304	0.0922767876146713
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ukb-a-519	337199.0	5510	0.391548021882592	-0.000633035636974947	0.00073882556110726
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ieu-a-1130	89677.0	46785	0.214437559294744	-0.0392154101752083	0.0315882549965712
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ieu-a-1136	50225.0	7333	0.995198100853212	-0.000262877281851186	0.0436794801384073
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ieu-a-1129	106776.0	61282	0.146683408585672	0.0451871924613497	0.0311346694388689
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ieu-a-1127	175475.0	69501	0.609180676608558	0.00510090618395764	0.00997745264809804
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ieu-a-1135	55149.0	9655	0.490158140305362	0.0385396254144194	0.0558498898294263
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ieu-a-1132	83691.0	38197	0.106525533955927	0.0565613644525468	0.0350440264683522
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ieu-a-1133	69970.0	27078	0.247179634212749	-0.0473812488126606	0.0409437813846221
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ieu-a-1131	32498.0	14910	0.0	-0.0866186818986572	0.000518969261469289
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ieu-a-1126	228951.0	122977	0.830615652180634	-0.0045874575276903	0.0214455322878018
ieu-a-1073	Copper	2603.0	Males and Females	2013	Evans		ieu-a-1134	21814.0	4226	0.115994586184313	-0.11313456206934	0.0719772434662074
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.796099138202279	-1.48076774235792	5.73055180418269
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.511488442479784	4.12301140190276	6.28008296172206
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.00240013428205562	-24.9806943221406	8.22909396653628
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.560717242968177	-2.24268790632044	3.8548960838697
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.0655726556147251	6.60530787345102	3.58724085135322
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	6.37201198881091e-07	4.08339737138887	0.820027325718481
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.276002511681972	-0.126967329127798	0.109480769112981
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.494010914021653	-0.0760543400421068	0.111199758998302
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.839212776084476	-1.04634169304077	5.1569193391918
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.587647844468529	1.82662202898791	3.36861153856133
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.0938549056887065	3.71225135422127	2.21573445867862
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.0543357222812477	-12.8329998048124	6.66943663590122
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.273488809107825	3.66487975755558	3.34672801144902
ukb-a-520	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.276557287069103	4.59053875773739	4.21891296198586
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.129510261167544	-7.94803609650122	5.24264353509783
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.0130999179563761	4.85738538819763	1.95780106998112
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.262933280062451	3.76297774822587	3.36134713432902
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.320228951676539	0.0805232982119216	0.0810103728498107
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.0102640693281197	6.79361854347435	2.6467230380016
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.198701240633306	8.17798679148516	6.36290175132065
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.595692913661716	1.12952055196684	2.12874309503437
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.622797007959376	1.50540905579274	3.06045787241331
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.768026759032852	-1.89118618643077	6.41173610430015
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.137672631421169	0.116689307932103	0.0786043875213256
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.703297155655362	-0.516871477771076	1.35706881274066
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.946237854008018	-0.441022708964428	6.54026567609945
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.135443386822317	-3.86125647799612	2.58628113437649
ukb-a-522	Diagnoses - main ICD10: D25 Leiomyoma of uterus	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	1.76262397696063e-08	-8.40325632757077	1.49157381246592
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.251479590352614	5.31229584902181	4.63242702260462
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.726216328837633	-5.94616356605268	16.981127565123
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.231751184342334	0.553675974622401	0.462993962258689
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.332447750949898	6.10486082127933	6.29889637506825
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.597789054823116	1.93997263716929	3.67709728098269
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.444299840736502	7.21969004310201	9.43808957243536
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.3611628077752	-0.165567476290136	0.181314333502492
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	2.23012033412206e-26	-1.48934279979411	0.140146153586799
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.608072353050766	3.60466397241217	7.02900606123581
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.749374069286177	-0.953471671487659	2.98459057483496
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.692781549118839	-0.50600039285567	1.28074415922725
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.250387141732335	6.39176670573388	5.56091314480268
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.00013054058373167	-0.206888540566653	0.0540823356710137
ukb-a-529	Diagnoses - main ICD10: H25 Senile cataract	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.683447164169341	-0.14512447469894	0.35590336694869
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.159196559991314	5.6132802900081	3.98733098093774
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.5	15.6143058269987	15.6143058269987
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.5	-7.28667605259939	-7.28667605259939
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.169871405577147	13.3972371758274	9.76035992959267
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	2.81493569368109e-05	5.23280772621135	1.24949339140789
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	4.93797276666824e-227	8.33949115615468	0.259247540383845
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.251884464326937	14.9532208631523	13.0506435504777
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.921792421959625	0.0276045474208455	0.281173665263934
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.841259551838823	3.21416255508983	16.0481348933353
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.401652027233134	0.273966804673961	0.326666454491355
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.111826498293082	6.08831757783774	3.82904180247776
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.5	65.1897268277196	65.1897268277196
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.132979302755561	4.59218378262075	3.05645079141651
ukb-a-531	Diagnoses - main ICD10: I10 Essential (primary) hypertension	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	8.10206072959697e-18	11.8145109249317	1.37407801755742
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.920681269561622	0.396150721431652	3.97839169174006
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.37828508983544	-1.78886104256082	2.03034989945087
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.5	-4.63604070082485	-4.63604070082485
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.554716143571528	-1.44038207150172	2.43839981537952
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.00113275501474604	-5.27497415080862	1.62042999234049
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.0	-6.09170310652397	0.162086309278657
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.149624280099338	-6.5840862948417	4.56955357680862
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.906122270195426	0.417125143372658	3.5370248330027
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.815267556333706	-1.49018513510047	6.37823350927337
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.209677437794205	-5.76320175924288	4.5941954403031
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	8.15707284200006e-31	0.186544665133208	0.016163064955286
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.606322970610555	3.58389251782766	6.95456855431711
ukb-a-532	Diagnoses - main ICD10: I20 Angina pectoris	337199.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.00387735490755328	0.156431447681274	0.0541665557097242
ukb-a-537	Diagnoses - main ICD10: I80 Phlebitis and thrombophlebitis	337199.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.246576767310312	0.112236838247472	0.0855574387163881
ukb-a-537	Diagnoses - main ICD10: I80 Phlebitis and thrombophlebitis	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	1.83822909060918e-11	-13.7810880489962	2.05126785374896
ukb-a-537	Diagnoses - main ICD10: I80 Phlebitis and thrombophlebitis	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.491430337602234	-1.21808679214429	1.77038327678621
ukb-a-537	Diagnoses - main ICD10: I80 Phlebitis and thrombophlebitis	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.803119085770559	-0.662523779727689	2.65740329163891
ukb-a-537	Diagnoses - main ICD10: I80 Phlebitis and thrombophlebitis	337199.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.816997741406364	0.802180131823262	3.46651647313813
